reservorio,anio,mes,volumen_000m3,periodo
BA,1999.0,01,,199901
BA,2000.0,01,,200001
BA,2001.0,01,,200101
BA,2002.0,01,,200201
BA,2003.0,01,,200301
BA,2004.0,01,,200401
BA,2005.0,01,,200501
BA,2006.0,01,,200601
BA,2007.0,01,,200701
BA,2008.0,01,,200801
BA,2009.0,01,,200901
BA,2010.0,01,21680.354347426804,201001
BA,2011.0,01,13475.773964317847,201101
BA,2012.0,01,19113.772457934723,201201
BA,2013.0,01,18198.500920533665,201301
BA,2014.0,01,36044.954213339704,201401
BA,2015.0,01,5157.61675993598,201501
BA,2016.0,01,5982.022042936672,201601
BA,2017.0,01,10698.467811691102,201701
BA,2018.0,01,37240.95866154216,201801
BA,2019.0,01,7730.443814492156,201901
BA,2020.0,01,11241.399030689785,202001
BA,2021.0,01,27861.57696861801,202101
BA,2022.0,01,23255.60297422537,202201
BA,2023.0,01,3336.5855059516,202301
BA,2024.0,01,11549.642671276515,202401
BA,2025.0,01,13986.788389002939,202501
BA,1968.0,02,,196802
BA,1969.0,02,46760.0,196902
BA,1970.0,02,58300.0,197002
BA,1971.0,02,77460.0,197102
BA,1972.0,02,,197202
BA,1973.0,02,,197302
BA,1974.0,02,,197402
BA,1975.0,02,,197502
BA,1976.0,02,,197602
BA,1977.0,02,,197702
BA,1978.0,02,,197802
BA,1979.0,02,,197902
BA,1980.0,02,,198002
BA,1981.0,02,,198102
BA,1982.0,02,,198202
BA,1983.0,02,,198302
BA,1984.0,02,,198402
BA,1985.0,02,,198502
BA,1986.0,02,,198602
BA,1987.0,02,,198702
BA,1988.0,02,,198802
BA,1989.0,02,,198902
BA,1990.0,02,,199002
BA,1991.0,02,,199102
BA,1992.0,02,,199202
BA,1993.0,02,,199302
BA,1994.0,02,,199402
BA,1995.0,02,,199502
BA,1996.0,02,,199602
BA,1997.0,02,,199702
BA,1998.0,02,,199802
BA,1999.0,02,,199902
BA,2000.0,02,,200002
BA,2001.0,02,,200102
BA,2002.0,02,,200202
BA,2003.0,02,,200302
BA,2004.0,02,,200402
BA,2005.0,02,,200502
BA,2006.0,02,,200602
BA,2007.0,02,,200702
BA,2008.0,02,,200802
BA,2009.0,02,,200902
BA,2010.0,02,31824.357539756522,201002
BA,2011.0,02,28560.796249804895,201102
BA,2012.0,02,36408.95556713818,201202
BA,2013.0,02,26761.111947814836,201302
BA,2014.0,02,27127.933621414504,201402
BA,2015.0,02,13357.847558622389,201502
BA,2016.0,02,20236.37643952314,201602
BA,2017.0,02,15743.909070274682,201702
BA,2018.0,02,39577.40737972854,201802
BA,2019.0,02,24468.47648781484,201902
BA,2020.0,02,22555.49247342601,202002
BA,2021.0,02,31678.227929757762,202102
BA,2022.0,02,33188.23389975528,202202
BA,2023.0,02,12571.6715206431,202302
BA,2024.0,02,18697.73994093321,202402
BA,2025.0,02,23474.38750572617,202502
BA,1968.0,03,,196803
BA,1969.0,03,53820.0,196903
BA,1970.0,03,79400.0,197003
BA,1971.0,03,94520.0,197103
BA,1972.0,03,,197203
BA,1973.0,03,,197303
BA,1974.0,03,,197403
BA,1975.0,03,,197503
BA,1976.0,03,,197603
BA,1977.0,03,,197703
BA,1978.0,03,,197803
BA,1979.0,03,,197903
BA,1980.0,03,,198003
BA,1981.0,03,,198103
BA,1982.0,03,,198203
BA,1983.0,03,,198303
BA,1984.0,03,,198403
BA,1985.0,03,,198503
BA,1986.0,03,,198603
BA,1987.0,03,,198703
BA,1988.0,03,,198803
BA,1989.0,03,,198903
BA,1990.0,03,,199003
BA,1991.0,03,,199103
BA,1992.0,03,,199203
BA,1993.0,03,,199303
BA,1994.0,03,,199403
BA,1995.0,03,,199503
BA,1996.0,03,,199603
BA,1997.0,03,,199703
BA,1998.0,03,,199803
BA,1999.0,03,,199903
BA,2000.0,03,,200003
BA,2001.0,03,,200103
BA,2002.0,03,,200203
BA,2003.0,03,,200303
BA,2004.0,03,,200403
BA,2005.0,03,,200503
BA,2006.0,03,,200603
BA,2007.0,03,,200703
BA,2008.0,03,,200803
BA,2009.0,03,,200903
BA,2010.0,03,36980.95769454121,201003
BA,2011.0,03,39414.48676972993,201103
BA,2012.0,03,41267.24336651504,201203
BA,2013.0,03,32408.875979755987,201303
BA,2014.0,03,29924.672609754925,201403
BA,2015.0,03,18531.32693413336,201503
BA,2016.0,03,22861.790817524736,201603
BA,2017.0,03,34016.94667073799,201703
BA,2018.0,03,39305.873029727554,201803
BA,2019.0,03,28365.95676981651,201903
BA,2020.0,03,34536.94860473988,202003
BA,2021.0,03,39414.48676972993,202103
BA,2022.0,03,38545.576849730714,202203
BA,2023.0,03,21505.326722223,202303
BA,2024.0,03,33236.94376975634,202403
BA,2025.0,03,38817.111199726765,202503
BA,1968.0,04,,196804
BA,1969.0,04,55600.0,196904
BA,1970.0,04,85700.0,197004
BA,1971.0,04,94260.0,197104
BA,1972.0,04,,197204
BA,1973.0,04,,197304
BA,1974.0,04,,197404
BA,1975.0,04,,197504
BA,1976.0,04,,197604
BA,1977.0,04,,197704
BA,1978.0,04,,197804
BA,1979.0,04,,197904
BA,1980.0,04,,198004
BA,1981.0,04,,198104
BA,1982.0,04,,198204
BA,1983.0,04,,198304
BA,1984.0,04,,198404
BA,1985.0,04,,198504
BA,1986.0,04,,198604
BA,1987.0,04,,198704
BA,1988.0,04,,198804
BA,1989.0,04,,198904
BA,1990.0,04,,199004
BA,1991.0,04,,199104
BA,1992.0,04,,199204
BA,1993.0,04,,199304
BA,1994.0,04,,199404
BA,1995.0,04,,199504
BA,1996.0,04,,199604
BA,1997.0,04,,199704
BA,1998.0,04,,199804
BA,1999.0,04,,199904
BA,2000.0,04,,200004
BA,2001.0,04,,200104
BA,2002.0,04,,200204
BA,2003.0,04,,200304
BA,2004.0,04,,200404
BA,2005.0,04,,200504
BA,2006.0,04,,200604
BA,2007.0,04,,200704
BA,2008.0,04,,200804
BA,2009.0,04,,200904
BA,2010.0,04,37864.96098234159,201004
BA,2011.0,04,42301.67417771149,201104
BA,2012.0,04,40880.77225972736,201204
BA,2013.0,04,32214.036499756166,201304
BA,2014.0,04,31824.357539756522,201404
BA,2015.0,04,23168.089161623462,201504
BA,2016.0,04,24239.21294181818,201604
BA,2017.0,04,38599.88371972697,201704
BA,2018.0,04,39848.94172972952,201804
BA,2019.0,04,31775.647669755457,201904
BA,2020.0,04,37344.9590483397,202004
BA,2021.0,04,39848.94172972952,202104
BA,2022.0,04,38980.031809730324,202204
BA,2023.0,04,22818.0339112238,202304
BA,2024.0,04,37292.95885493856,202404
BA,2025.0,04,39577.40737972854,202504
BA,1968.0,05,,196805
BA,1969.0,05,53500.0,196905
BA,1970.0,05,86580.0,197005
BA,1971.0,05,87040.0,197105
BA,1972.0,05,,197205
BA,1973.0,05,,197305
BA,1974.0,05,,197405
BA,1975.0,05,,197505
BA,1976.0,05,,197605
BA,1977.0,05,,197705
BA,1978.0,05,,197805
BA,1979.0,05,,197905
BA,1980.0,05,,198005
BA,1981.0,05,,198105
BA,1982.0,05,,198205
BA,1983.0,05,,198305
BA,1984.0,05,,198405
BA,1985.0,05,,198505
BA,1986.0,05,,198605
BA,1987.0,05,,198705
BA,1988.0,05,,198805
BA,1989.0,05,,198905
BA,1990.0,05,,199005
BA,1991.0,05,,199105
BA,1992.0,05,,199205
BA,1993.0,05,,199305
BA,1994.0,05,,199405
BA,1995.0,05,,199505
BA,1996.0,05,,199605
BA,1997.0,05,,199705
BA,1998.0,05,,199805
BA,1999.0,05,,199905
BA,2000.0,05,,200005
BA,2001.0,05,,200105
BA,2002.0,05,,200205
BA,2003.0,05,,200305
BA,2004.0,05,,200405
BA,2005.0,05,,200505
BA,2006.0,05,,200605
BA,2007.0,05,,200705
BA,2008.0,05,,200805
BA,2009.0,05,,200905
BA,2010.0,05,37396.95924174083,201005
BA,2011.0,05,37656.96020874177,201105
BA,2012.0,05,39848.94172972952,201205
BA,2013.0,05,31824.357539756522,201305
BA,2014.0,05,31532.098319754572,201405
BA,2015.0,05,23780.6858498249,201505
BA,2016.0,05,23826.53855901751,201605
BA,2017.0,05,33964.94647734158,201705
BA,2018.0,05,36772.9569209414,201805
BA,2019.0,05,32360.166109754922,201905
BA,2020.0,05,32408.875979755987,202005
BA,2021.0,05,37864.96098234159,202105
BA,2022.0,05,33496.94473674083,202205
BA,2023.0,05,22599.249379723,202305
BA,2024.0,05,37344.9590483397,202405
BA,2025.0,05,39848.94172972952,202505
BA,1968.0,06,,196806
BA,1969.0,06,51800.0,196906
BA,1970.0,06,86580.0,197006
BA,1971.0,06,71300.0,197106
BA,1972.0,06,,197206
BA,1973.0,06,,197306
BA,1974.0,06,,197406
BA,1975.0,06,,197506
BA,1976.0,06,,197606
BA,1977.0,06,,197706
BA,1978.0,06,,197806
BA,1979.0,06,,197906
BA,1980.0,06,,198006
BA,1981.0,06,,198106
BA,1982.0,06,,198206
BA,1983.0,06,,198306
BA,1984.0,06,,198406
BA,1985.0,06,,198506
BA,1986.0,06,,198606
BA,1987.0,06,,198706
BA,1988.0,06,,198806
BA,1989.0,06,,198906
BA,1990.0,06,,199006
BA,1991.0,06,,199106
BA,1992.0,06,,199206
BA,1993.0,06,,199306
BA,1994.0,06,,199406
BA,1995.0,06,,199506
BA,1996.0,06,,199606
BA,1997.0,06,,199706
BA,1998.0,06,,199806
BA,1999.0,06,,199906
BA,2000.0,06,,200006
BA,2001.0,06,,200106
BA,2002.0,06,,200206
BA,2003.0,06,,200306
BA,2004.0,06,,200406
BA,2005.0,06,,200506
BA,2006.0,06,,200606
BA,2007.0,06,,200706
BA,2008.0,06,,200806
BA,2009.0,06,,200906
BA,2010.0,06,36876.9573077389,201006
BA,2011.0,06,37240.95866154216,201106
BA,2012.0,06,39523.10050972736,201206
BA,2013.0,06,31532.098319754572,201306
BA,2014.0,06,31093.70948975829,201406
BA,2015.0,06,23430.630599425214,201506
BA,2016.0,06,23518.144412023146,201606
BA,2017.0,06,30704.030529754215,201706
BA,2018.0,06,27540.608004215173,201806
BA,2019.0,06,28320.104060615507,201906
BA,2020.0,06,27540.608004215173,202006
BA,2021.0,06,32749.845,202106
BA,2022.0,06,28755.635729804722,202206
BA,2023.0,06,22205.437223026303,202306
BA,2024.0,06,36876.957307738936,202406
BA,2025.0,06,39414.48676972993,202506
BA,1968.0,07,,196807
BA,1969.0,07,51300.0,196907
BA,1970.0,07,85460.0,197007
BA,1971.0,07,57740.0,197107
BA,1972.0,07,,197207
BA,1973.0,07,,197307
BA,1974.0,07,,197407
BA,1975.0,07,,197507
BA,1976.0,07,,197607
BA,1977.0,07,,197707
BA,1978.0,07,,197807
BA,1979.0,07,,197907
BA,1980.0,07,,198007
BA,1981.0,07,,198107
BA,1982.0,07,,198207
BA,1983.0,07,,198307
BA,1984.0,07,,198407
BA,1985.0,07,,198507
BA,1986.0,07,,198607
BA,1987.0,07,,198707
BA,1988.0,07,,198807
BA,1989.0,07,,198907
BA,1990.0,07,,199007
BA,1991.0,07,,199107
BA,1992.0,07,,199207
BA,1993.0,07,,199307
BA,1994.0,07,,199407
BA,1995.0,07,,199507
BA,1996.0,07,,199607
BA,1997.0,07,,199707
BA,1998.0,07,,199807
BA,1999.0,07,,199907
BA,2000.0,07,,200007
BA,2001.0,07,,200107
BA,2002.0,07,,200207
BA,2003.0,07,,200307
BA,2004.0,07,,200407
BA,2005.0,07,,200507
BA,2006.0,07,,200607
BA,2007.0,07,,200707
BA,2008.0,07,,200807
BA,2009.0,07,,200907
BA,2010.0,07,36460.9557605393,201007
BA,2011.0,07,36824.957114337805,201107
BA,2012.0,07,39034.33867972657,201207
BA,2013.0,07,31191.129229755985,201307
BA,2014.0,07,28999.185079790986,201407
BA,2015.0,07,19363.391968132604,201507
BA,2016.0,07,23211.846067924416,201607
BA,2017.0,07,30314.35156975457,201707
BA,2018.0,07,17200.022879734574,201807
BA,2019.0,07,24376.771069417013,201907
BA,2020.0,07,22599.249379722987,202007
BA,2021.0,07,27219.6390398165,202107
BA,2022.0,07,28274.251351414507,202207
BA,2023.0,07,21899.138878923623,202307
BA,2024.0,07,36304.95518034064,202407
BA,2025.0,07,38925.72493972914,202507
BA,1968.0,08,,196808
BA,1969.0,08,50400.0,196908
BA,1970.0,08,78440.0,197008
BA,1971.0,08,44000.0,197108
BA,1972.0,08,,197208
BA,1973.0,08,,197308
BA,1974.0,08,,197408
BA,1975.0,08,,197508
BA,1976.0,08,,197608
BA,1977.0,08,,197708
BA,1978.0,08,,197808
BA,1979.0,08,,197908
BA,1980.0,08,,198008
BA,1981.0,08,,198108
BA,1982.0,08,,198208
BA,1983.0,08,,198308
BA,1984.0,08,,198408
BA,1985.0,08,,198508
BA,1986.0,08,,198608
BA,1987.0,08,,198708
BA,1988.0,08,,198808
BA,1989.0,08,,198908
BA,1990.0,08,,199008
BA,1991.0,08,,199108
BA,1992.0,08,,199208
BA,1993.0,08,,199308
BA,1994.0,08,,199408
BA,1995.0,08,,199508
BA,1996.0,08,,199608
BA,1997.0,08,,199708
BA,1998.0,08,,199808
BA,1999.0,08,,199908
BA,2000.0,08,,200008
BA,2001.0,08,,200108
BA,2002.0,08,,200208
BA,2003.0,08,,200308
BA,2004.0,08,,200408
BA,2005.0,08,,200508
BA,2006.0,08,,200608
BA,2007.0,08,,200708
BA,2008.0,08,,200808
BA,2009.0,08,,200908
BA,2010.0,08,35940.95382654215,201008
BA,2011.0,08,29827.252869757227,201108
BA,2012.0,08,38491.269979729535,201208
BA,2013.0,08,30801.450269756344,201308
BA,2014.0,08,19623.77975132569,201408
BA,2015.0,08,15166.052,201508
BA,2016.0,08,13790.244379508124,201608
BA,2017.0,08,29437.573909757586,201708
BA,2018.0,08,5791.774669935404,201808
BA,2019.0,08,20148.862626925213,201908
BA,2020.0,08,17574.45214503518,202008
BA,2021.0,08,21899.138878923597,202108
BA,2022.0,08,23124.332255326488,202208
BA,2023.0,08,18988.962702832,202308
BA,2024.0,08,35732.95305293761,202408
BA,2025.0,08,38384.96291633875,202508
BA,1968.0,09,,196809
BA,1969.0,09,45100.0,196909
BA,1970.0,09,73120.0,197009
BA,1971.0,09,31100.0,197109
BA,1972.0,09,,197209
BA,1973.0,09,,197309
BA,1974.0,09,,197409
BA,1975.0,09,,197509
BA,1976.0,09,,197609
BA,1977.0,09,,197709
BA,1978.0,09,,197809
BA,1979.0,09,,197909
BA,1980.0,09,,198009
BA,1981.0,09,,198109
BA,1982.0,09,,198209
BA,1983.0,09,,198309
BA,1984.0,09,,198409
BA,1985.0,09,,198509
BA,1986.0,09,,198609
BA,1987.0,09,,198709
BA,1988.0,09,,198809
BA,1989.0,09,,198909
BA,1990.0,09,,199009
BA,1991.0,09,,199109
BA,1992.0,09,,199209
BA,1993.0,09,,199309
BA,1994.0,09,,199409
BA,1995.0,09,,199509
BA,1996.0,09,,199609
BA,1997.0,09,,199709
BA,1998.0,09,,199809
BA,1999.0,09,,199909
BA,2000.0,09,,200009
BA,2001.0,09,,200109
BA,2002.0,09,,200209
BA,2003.0,09,,200309
BA,2004.0,09,,200409
BA,2005.0,09,,200509
BA,2006.0,09,,200609
BA,2007.0,09,,200709
BA,2008.0,09,,200809
BA,2009.0,09,,200909
BA,2010.0,09,31824.357539756522,201009
BA,2011.0,09,15951.925328775438,201109
BA,2012.0,09,31629.518059756698,201209
BA,2013.0,09,30265.641699757936,201309
BA,2014.0,09,15327.876553182568,201409
BA,2015.0,09,11277.594445290575,201509
BA,2016.0,09,7535.7089224042575,201609
BA,2017.0,09,28804.345599805783,201709
BA,2018.0,09,1667.7575395684134,201809
BA,2019.0,09,16159.941587276195,201909
BA,2020.0,09,12728.906728238262,202009
BA,2021.0,09,16617.577355962345,202109
BA,2022.0,09,17948.881410332,202209
BA,2023.0,09,13908.1707852036,202309
BA,2024.0,09,29096.60481977894,202409
BA,2025.0,09,35212.95111894045,202509
BA,1968.0,10,,196810
BA,1969.0,10,34000.0,196910
BA,1970.0,10,65380.0,197010
BA,1971.0,10,17680.0,197110
BA,1972.0,10,,197210
BA,1973.0,10,,197310
BA,1974.0,10,,197410
BA,1975.0,10,,197510
BA,1976.0,10,,197610
BA,1977.0,10,,197710
BA,1978.0,10,,197810
BA,1979.0,10,,197910
BA,1980.0,10,,198010
BA,1981.0,10,,198110
BA,1982.0,10,,198210
BA,1983.0,10,,198310
BA,1984.0,10,,198410
BA,1985.0,10,,198510
BA,1986.0,10,,198610
BA,1987.0,10,,198710
BA,1988.0,10,,198810
BA,1989.0,10,,198910
BA,1990.0,10,,199010
BA,1991.0,10,,199110
BA,1992.0,10,,199210
BA,1993.0,10,,199310
BA,1994.0,10,,199410
BA,1995.0,10,,199510
BA,1996.0,10,,199610
BA,1997.0,10,,199710
BA,1998.0,10,,199810
BA,1999.0,10,,199910
BA,2000.0,10,,200010
BA,2001.0,10,,200110
BA,2002.0,10,,200210
BA,2003.0,10,,200310
BA,2004.0,10,,200410
BA,2005.0,10,,200510
BA,2006.0,10,,200610
BA,2007.0,10,,200710
BA,2008.0,10,,200810
BA,2009.0,10,,200910
BA,2010.0,10,22555.49247342601,201010
BA,2011.0,10,1157.0261923674263,201110
BA,2012.0,10,19155.375709631844,201210
BA,2013.0,10,29924.672609754925,201310
BA,2014.0,10,12728.906728238262,201410
BA,2015.0,10,8671.524594092947,201510
BA,2016.0,10,3534.397729951424,201610
BA,2017.0,10,28414.666639806135,201710
BA,2018.0,10,1619.8764757673684,201810
BA,2019.0,10,13790.244379508124,201910
BA,2020.0,10,12610.980322542802,202010
BA,2021.0,10,13633.009171912985,202110
BA,2022.0,10,12610.9803225428,202210
BA,2023.0,10,8816.306252492815,202310
BA,2024.0,10,22599.249379722987,202410
BA,2025.0,10,23430.630599425214,202510
BA,1968.0,11,,196811
BA,1969.0,11,21400.0,196911
BA,1970.0,11,53400.0,197011
BA,1971.0,11,6580.0,197111
BA,1972.0,11,,197211
BA,1973.0,11,,197311
BA,1974.0,11,,197411
BA,1975.0,11,,197511
BA,1976.0,11,,197611
BA,1977.0,11,,197711
BA,1978.0,11,,197811
BA,1979.0,11,,197911
BA,1980.0,11,,198011
BA,1981.0,11,,198111
BA,1982.0,11,,198211
BA,1983.0,11,,198311
BA,1984.0,11,,198411
BA,1985.0,11,,198511
BA,1986.0,11,,198611
BA,1987.0,11,,198711
BA,1988.0,11,,198811
BA,1989.0,11,,198911
BA,1990.0,11,,199011
BA,1991.0,11,,199111
BA,1992.0,11,,199211
BA,1993.0,11,,199311
BA,1994.0,11,,199411
BA,1995.0,11,,199511
BA,1996.0,11,,199611
BA,1997.0,11,,199711
BA,1998.0,11,,199811
BA,1999.0,11,,199911
BA,2000.0,11,,200011
BA,2001.0,11,,200111
BA,2002.0,11,,200211
BA,2003.0,11,,200311
BA,2004.0,11,,200411
BA,2005.0,11,,200511
BA,2006.0,11,,200611
BA,2007.0,11,,200711
BA,2008.0,11,,200811
BA,2009.0,11,,200911
BA,2010.0,11,7313.753653905182,201011
BA,2011.0,11,1125.1054831681813,201111
BA,2012.0,11,7313.753653905182,201211
BA,2013.0,11,29583.703519756342,201311
BA,2014.0,11,1603.9161211684716,201411
BA,2015.0,11,4872.245700435518,201511
BA,2016.0,11,3212.9528659511548,201611
BA,2017.0,11,28044.98780541784,201711
BA,2018.0,11,1556.0350573674264,201811
BA,2019.0,11,13436.46516241817,201911
BA,2020.0,11,11982.03949216225,202011
BA,2021.0,11,9431.628300689785,202111
BA,2022.0,11,7567.41681790495,202211
BA,2023.0,11,4251.467041951335,202311
BA,2024.0,11,11628.260275072294,202411
BA,2025.0,11,20586.4316899268,202511
BA,1968.0,12,,196812
BA,1969.0,12,9540.0,196912
BA,1970.0,12,36600.0,197012
BA,1971.0,12,0.0,197112
BA,1972.0,12,,197212
BA,1973.0,12,,197312
BA,1974.0,12,,197412
BA,1975.0,12,,197512
BA,1976.0,12,,197612
BA,1977.0,12,,197712
BA,1978.0,12,,197812
BA,1979.0,12,,197912
BA,1980.0,12,,198012
BA,1981.0,12,,198112
BA,1982.0,12,,198212
BA,1983.0,12,,198312
BA,1984.0,12,,198412
BA,1985.0,12,,198512
BA,1986.0,12,,198612
BA,1987.0,12,,198712
BA,1988.0,12,,198812
BA,1989.0,12,,198912
BA,1990.0,12,,199012
BA,1991.0,12,,199112
BA,1992.0,12,,199212
BA,1993.0,12,,199312
BA,1994.0,12,,199412
BA,1995.0,12,,199512
BA,1996.0,12,,199612
BA,1997.0,12,,199712
BA,1998.0,12,,199812
BA,1999.0,12,,199912
BA,2000.0,12,,200012
BA,2001.0,12,,200112
BA,2002.0,12,,200212
BA,2003.0,12,,200312
BA,2004.0,12,,200412
BA,2005.0,12,,200512
BA,2006.0,12,,200612
BA,2007.0,12,,200712
BA,2008.0,12,,200812
BA,2009.0,12,5506.403610437825,200912
BA,2010.0,12,7630.83260890345,201012
BA,2011.0,12,4053.6548179515144,201112
BA,2012.0,12,8997.28332549018,201212
BA,2013.0,12,31970.48714975528,201312
BA,2014.0,12,933.5812279683554,201412
BA,2015.0,12,5189.3246554366715,201512
BA,2016.0,12,3138.7732819495354,201612
BA,2017.0,12,29194.02455977132,201712
BA,2018.0,12,1603.9161211684716,201812
BA,2019.0,12,6172.269415937941,201912
BA,2020.0,12,14065.405992798722,202012
BA,2021.0,12,8345.76586269242,202112
BA,2022.0,12,3336.5855059516,202212
BA,2023.0,12,2545.33660995007,202312
BA,2024.0,12,3484.9446739503446,202412
BA,2025.0,12,,202512
TOTAL,1968.0,01,,196801
TOTAL,1969.0,01,33600.0,196901
TOTAL,1970.0,01,80960.0,197001
TOTAL,1971.0,01,51740.0,197101
TOTAL,1972.0,01,102100.0,197201
TOTAL,1973.0,01,193500.0,197301
TOTAL,1974.0,01,218573.0,197401
TOTAL,1975.0,01,125296.0,197501
TOTAL,1976.0,01,154310.0,197601
TOTAL,1977.0,01,29502.0,197701
TOTAL,1978.0,01,113280.0,197801
TOTAL,1979.0,01,78146.0,197901
TOTAL,1980.0,01,41542.0,198001
TOTAL,1981.0,01,65312.0,198101
TOTAL,1982.0,01,107700.0,198201
TOTAL,1983.0,01,40885.0,198301
TOTAL,1984.0,01,76350.0,198401
TOTAL,1985.0,01,172853.0,198501
TOTAL,1986.0,01,213810.0,198601
TOTAL,1987.0,01,212615.0,198701
TOTAL,1988.0,01,119080.0,198801
TOTAL,1989.0,01,57546.0,198901
TOTAL,1990.0,01,32940.0,199001
TOTAL,1991.0,01,80915.0,199101
TOTAL,1992.0,01,23693.0,199201
TOTAL,1993.0,01,102340.0,199301
TOTAL,1994.0,01,161350.0,199401
TOTAL,1995.0,01,94418.0,199501
TOTAL,1996.0,01,43340.0,199601
TOTAL,1997.0,01,110460.0,199701
TOTAL,1998.0,01,196540.0,199801
TOTAL,1999.0,01,56070.0,199901
TOTAL,2000.0,01,183143.452,200001
TOTAL,2001.0,01,168745.0,200101
TOTAL,2002.0,01,66546.405,200201
TOTAL,2003.0,01,205878.515,200301
TOTAL,2004.0,01,151820.321,200401
TOTAL,2005.0,01,69576.037,200501
TOTAL,2006.0,01,128553.681,200601
TOTAL,2007.0,01,181885.3493043513,200701
TOTAL,2008.0,01,183662.472,200801
TOTAL,2009.0,01,68187.10505275991,200901
TOTAL,2010.0,01,170963.6827339866,201001
TOTAL,2011.0,01,164989.92567623808,201101
TOTAL,2012.0,01,317344.13809889153,201201
TOTAL,2013.0,01,317772.93000931176,201301
TOTAL,2014.0,01,232044.291694479,201401
TOTAL,2015.0,01,85569.19771055586,201501
TOTAL,2016.0,01,138002.16508575637,201601
TOTAL,2017.0,01,202971.0736972416,201701
TOTAL,2018.0,01,270320.0622562035,201801
TOTAL,2019.0,01,211628.45262765276,201901
TOTAL,2020.0,01,213719.6026748491,202001
TOTAL,2021.0,01,282067.6586369648,202101
TOTAL,2022.0,01,297833.2831870139,202201
TOTAL,2023.0,01,144720.752211712,202301
TOTAL,2024.0,01,174825.65444282533,202401
TOTAL,2025.0,01,250434.0579674019,202501
TOTAL,1968.0,02,,196802
TOTAL,1969.0,02,46760.0,196902
TOTAL,1970.0,02,116500.0,197002
TOTAL,1971.0,02,112660.0,197102
TOTAL,1972.0,02,152915.0,197202
TOTAL,1973.0,02,281625.0,197302
TOTAL,1974.0,02,273254.0,197402
TOTAL,1975.0,02,246950.0,197502
TOTAL,1976.0,02,187570.0,197602
TOTAL,1977.0,02,110220.0,197702
TOTAL,1978.0,02,137700.0,197802
TOTAL,1979.0,02,89660.0,197902
TOTAL,1980.0,02,40001.0,198002
TOTAL,1981.0,02,156410.0,198102
TOTAL,1982.0,02,106787.0,198202
TOTAL,1983.0,02,28237.0,198302
TOTAL,1984.0,02,208615.0,198402
TOTAL,1985.0,02,265566.0,198502
TOTAL,1986.0,02,283065.0,198602
TOTAL,1987.0,02,213360.0,198702
TOTAL,1988.0,02,152430.0,198802
TOTAL,1989.0,02,97140.0,198902
TOTAL,1990.0,02,30843.0,199002
TOTAL,1991.0,02,117740.0,199102
TOTAL,1992.0,02,26259.0,199202
TOTAL,1993.0,02,102260.0,199302
TOTAL,1994.0,02,277463.0,199402
TOTAL,1995.0,02,98836.0,199502
TOTAL,1996.0,02,112355.0,199602
TOTAL,1997.0,02,217435.0,199702
TOTAL,1998.0,02,242880.0,199802
TOTAL,1999.0,02,170448.0,199902
TOTAL,2000.0,02,263850.3,200002
TOTAL,2001.0,02,271896.81799999997,200102
TOTAL,2002.0,02,171115.8,200202
TOTAL,2003.0,02,241843.84100000001,200302
TOTAL,2004.0,02,207780.407,200402
TOTAL,2005.0,02,140218.597,200502
TOTAL,2006.0,02,220980.19999999998,200602
TOTAL,2007.0,02,211765.57418000003,200702
TOTAL,2008.0,02,216896.98500000002,200802
TOTAL,2009.0,02,121563.92796708965,200902
TOTAL,2010.0,02,269181.1392557565,201002
TOTAL,2011.0,02,358363.37400059815,201102
TOTAL,2012.0,02,369298.0646982859,201202
TOTAL,2013.0,02,358743.7254031875,201302
TOTAL,2014.0,02,220413.5248028876,201402
TOTAL,2015.0,02,173810.31697947378,201502
TOTAL,2016.0,02,271661.08691720496,201602
TOTAL,2017.0,02,242069.35481327286,201702
TOTAL,2018.0,02,339683.41625417245,201802
TOTAL,2019.0,02,379575.9609673024,201902
TOTAL,2020.0,02,358066.6736383246,202002
TOTAL,2021.0,02,318904.7365476708,202102
TOTAL,2022.0,02,366035.25407654495,202202
TOTAL,2023.0,02,223806.9335206422,202302
TOTAL,2024.0,02,251330.38407373134,202402
TOTAL,2025.0,02,366824.6488202781,202502
TOTAL,1968.0,03,,196803
TOTAL,1969.0,03,53820.0,196903
TOTAL,1970.0,03,154960.0,197003
TOTAL,1971.0,03,148820.0,197103
TOTAL,1972.0,03,238605.0,197203
TOTAL,1973.0,03,288415.0,197303
TOTAL,1974.0,03,303645.0,197403
TOTAL,1975.0,03,307412.0,197503
TOTAL,1976.0,03,230288.0,197603
TOTAL,1977.0,03,189525.0,197703
TOTAL,1978.0,03,135590.0,197803
TOTAL,1979.0,03,144590.0,197903
TOTAL,1980.0,03,73253.0,198003
TOTAL,1981.0,03,199760.0,198103
TOTAL,1982.0,03,133564.0,198203
TOTAL,1983.0,03,19760.0,198303
TOTAL,1984.0,03,267080.0,198403
TOTAL,1985.0,03,287587.0,198503
TOTAL,1986.0,03,276138.0,198603
TOTAL,1987.0,03,198324.0,198703
TOTAL,1988.0,03,195120.0,198803
TOTAL,1989.0,03,145020.0,198903
TOTAL,1990.0,03,29140.0,199003
TOTAL,1991.0,03,186530.0,199103
TOTAL,1992.0,03,28996.0,199203
TOTAL,1993.0,03,149490.0,199303
TOTAL,1994.0,03,280680.0,199403
TOTAL,1995.0,03,165240.0,199503
TOTAL,1996.0,03,126610.0,199603
TOTAL,1997.0,03,236660.0,199703
